"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"96122705707045","Nodes","5707045","21.000000","44.581394","Default Known Flow Node","Known Flow","588150.795000","142362.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122700006852","Nodes","Logger 6852","21.000000","44.723693","Val Log Cath","Known Flow","588195.357500","142376.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707012","Nodes","5707012","21.000000","45.018860","DDS demands","Known Flow","588281.920000","142420.250000","","0.000000","","0.000000","-11.170000","-9.988414","-11.170000","","","","C4 PROFILE","D1 PROFILE"
"96122700006853","Nodes","Logger 6853","21.000000","44.146853","Val Log Post","Known Flow","587800.795000","141885.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707015","Nodes","5707015","21.000000","44.156573","DDS demands","Known Flow","587804.545000","141887.500000","","0.000000","","","-6.760000","-6.044912","-6.760000","","","","","D1 PROFILE"
"96122705707016","Nodes","5707016","21.000000","44.075293","DDS demands","Known Flow","587942.045000","141726.375000","","0.000000","","","-3.150000","-2.816786","-3.150000","","","","","D1 PROFILE"
"96122705707027","Nodes","5707027","21.000000","44.091900","DDS demands","Known Flow","587986.545000","141685.250000","","0.000000","","","-2.650000","-2.369677","-2.650000","","","","","D1 PROFILE"
"96122705707017","Nodes","5707017","21.000000","44.120655","DDS demands","Known Flow","588091.795000","141547.000000","","0.000000","","","-5.519999","-4.936082","-5.519999","","","","","D1 PROFILE"
"96122705707030","Nodes","5707030","21.000000","44.119915","Default Known Flow Node","Known Flow","588094.795000","141539.875000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707032","Nodes","5707032","21.000000","44.010974","DDS demands","Known Flow","588182.295000","141582.375000","","0.000000","","","-1.940000","-1.734782","-1.940000","","","","","D1 PROFILE"
"96122705707031","Nodes","5707031","21.000000","44.128566","DDS demands","Known Flow","588147.795000","141240.500000","","0.000000","","","-7.479999","-6.688749","-7.479999","","","","","D1 PROFILE"
"96122705707019","Nodes","5707019","21.000000","44.101594","Default Known Flow Node","Known Flow","587802.045000","142007.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707039","Nodes","5707039","21.000000","41.161582","DDS demands","Known Flow","587841.795000","142484.000000","","0.000000","","","-11.570000","-10.346101","-11.570000","","","","","D1 PROFILE"
"96122705707042","Nodes","5707042","21.000000","42.013291","Default Known Flow Node","Known Flow","587860.545000","142451.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707020","Nodes","5707020","21.000000","44.113808","Default Known Flow Node","Known Flow","587829.920000","142052.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707021","Nodes","5707021","21.000000","44.083800","Default Known Flow Node","Known Flow","587858.920000","142095.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707014","Nodes","5707014","21.000000","44.106016","DDS demands","Known Flow","587930.170000","142157.750000","","0.000000","","0.000000","-1.360000","-1.216136","-1.360000","","","","C4 PROFILE","D1 PROFILE"
"96122705707022","Nodes","5707022","21.000000","42.403358","Default Known Flow Node","Known Flow","587878.545000","142405.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707040","Nodes","5707040","21.000000","42.172291","DDS demands","Known Flow","587844.545000","142434.875000","","0.000000","","","-2.720000","-2.432272","-2.720000","","","","","D1 PROFILE"
"96122705707023","Nodes","5707023","21.000000","42.578106","Default Known Flow Node","Known Flow","587900.920000","142381.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707025","Nodes","5707025","21.000000","42.370690","DDS demands","Known Flow","587936.420000","142411.000000","","0.000000","-4.400000","","-4.800000","-8.226805","-9.200000","","","C3 PROFILE","","D1 PROFILE"
"96122705707024","Nodes","5707024","21.000000","42.767722","DDS demands","Known Flow","587919.545000","142359.125000","","0.000000","","","-5.810000","-5.195405","-5.810000","","","","","D1 PROFILE"
"96122705707026","Nodes","5707026","21.000000","44.109016","Default Known Flow Node","Known Flow","587939.170000","142168.375000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707028","Nodes","5707028","21.000000","44.131196","DDS demands","Known Flow","587995.545000","142238.375000","","0.000000","","-3.339999","-6.030000","-8.378822","-9.370000","","","","C4 PROFILE","D1 PROFILE"
"96122705707038","Nodes","5707038","21.000000","42.095405","Default Known Flow Node","Known Flow","587793.795000","142460.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707035","Nodes","5707035","21.000000","41.965201","DDS demands","Known Flow","587714.670000","142500.125000","","0.000000","","","-5.830000","-5.213290","-5.830000","","","","","D1 PROFILE"
"96122705707041","Nodes","5707041","21.000000","42.166156","DDS demands","Known Flow","587845.420000","142439.500000","","0.000000","","","-2.079999","-1.859973","-2.079999","","","","","D1 PROFILE"
"96122705707013","Nodes","5707013","21.000000","44.229740","DDS demands","Known Flow","588030.670000","142328.750000","","0.000000","0.000000","-7.519999","-25.129999","-29.196214","-32.649999","","","C3 PROFILE","C4 PROFILE","D1 PROFILE"
"96122705707043","Nodes","5707043","21.000000","43.891956","Default Known Flow Node","Known Flow","588033.795000","142208.125000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707029","Nodes","5707029","21.000000","43.793889","DDS demands","Known Flow","588050.170000","142247.750000","","0.000000","","","-5.489999","-4.909256","-5.489999","","","","","D1 PROFILE"
"96122705707044","Nodes","5707044","21.000000","43.872805","DDS demands","Known Flow","588045.920000","142197.875000","","0.000000","","","-4.219999","-3.773599","-4.219999","","","","","D1 PROFILE"
"96122705707046","Nodes","5707046","21.000000","43.480967","Default Known Flow Node","Known Flow","588210.045000","142315.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707048","Nodes","5707048","21.000000","45.426758","DDS demands","Known Flow","588381.920000","142451.875000","","0.000000","","","-7.010000","-6.268468","-7.010000","","","","","D1 PROFILE"
"96122705707049","Nodes","5707049","21.000000","44.969011","DDS demands","Known Flow","588430.295000","142417.500000","","0.000000","","","-8.680000","-7.761811","-8.680000","","","","","D1 PROFILE"
"96122705707051","Nodes","5707051","21.000000","45.872666","DDS demands","Known Flow","588488.795000","142469.750000","","0.000000","","","-2.759999","-2.468041","-2.759999","","","","","D1 PROFILE"
"96122705707052","Nodes","5707052","21.000000","45.140471","DDS demands","Known Flow","588492.920000","142358.375000","","0.000000","","","-10.100000","-9.031600","-10.100000","","","","","D1 PROFILE"
"96122705707011","Nodes","5707011","21.000000","45.930792","DDS demands","Known Flow","588498.670000","142477.625000","","0.000000","","","-7.590000","-6.787114","-7.590000","","","","","D1 PROFILE"
"96122705707001","Nodes","CHESSENDEN LANE / HIGH ST DG,","21.000000","45.999998","Default Known Pressure Node","Known Pressure","588506.420000","142477.375000","","10563.999988","","","","194.170454","217.140000","","","","",""
"96122705707054","Nodes","5707054","21.000000","45.612524","Default Known Flow Node","Known Flow","588502.045000","142491.750000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707053","Nodes","5707053","21.000000","45.612524","Default Known Flow Node","Known Flow","588494.795000","142485.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707033","Nodes","5707033","21.000000","41.933758","DDS demands","Known Flow","587613.045000","142477.250000","","0.000000","","","-1.840000","-1.645360","-1.840000","","","","","D1 PROFILE"
"96122705707036","Nodes","5707036","21.000000","41.899636","Default Known Flow Node","Known Flow","587724.670000","142527.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707034","Nodes","5707034","21.000000","41.760037","DDS demands","Known Flow","587691.045000","142566.500000","","0.000000","","","-5.559999","-4.971851","-5.559999","","","","","D1 PROFILE"
"96122705707037","Nodes","5707037","21.000000","41.899348","DDS demands","Known Flow","587739.420000","142529.125000","","0.000000","","","-0.529999","-0.473935","-0.529999","","","","","D1 PROFILE"
"96122705707055","Nodes","5707055","21.000000","43.957985","DDS demands","Known Flow","588511.420000","142585.875000","","0.000000","","","-1.469999","-1.314500","-1.469999","","","","","D1 PROFILE"
"96122705707057","Nodes","5707057","21.000000","43.714664","DDS demands","Known Flow","588564.295000","142647.125000","","0.000000","","","-6.979999","-6.241640","-6.979999","","","","","D1 PROFILE"
"96122705707050","Nodes","5707050","21.000000","43.807335","DDS demands","Known Flow","588487.420000","142559.625000","","0.000000","","","-5.260000","-4.703586","-5.260000","","","","","D1 PROFILE"
"96122705707056","Nodes","5707056","21.000000","44.541913","DDS demands","Known Flow","588550.170000","142529.750000","","0.000000","","","-6.510000","-5.821358","-6.510000","","","","","D1 PROFILE"
"96122705707058","Nodes","5707058","21.000000","43.426548","Default Known Flow Node","Known Flow","588212.170000","142318.625000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707047","Nodes","5707047","21.000000","43.382419","DDS demands","Known Flow","588234.670000","142348.500000","","0.000000","","","-5.850000","-5.231174","-5.850000","","","","","D1 PROFILE"
"96122705707060","Nodes","5707060","21.000000","41.700534","Default Known Flow Node","Known Flow","588384.295000","142146.500000","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707059","Nodes","5707059","21.000000","40.497138","DDS demands","Known Flow","588333.170000","141995.125000","","0.000000","","","-11.790000","-10.542829","-11.790000","","","","","D1 PROFILE"
"96122705707018","Nodes","5707018","21.000000","43.782698","DDS demands","Known Flow","587526.545000","141816.625000","","0.000000","","","-4.610000","-4.122344","-4.610000","","","","","D1 PROFILE"
"96122705707061","Nodes","5707061","21.000000","43.917123","Default Known Flow Node","Known Flow","587679.545000","141849.453125","","0.000000","","","","0.000000","0.000000","","","","",""
"96122705707062","Nodes","5707062","21.000000","43.954644","DDS demands","Known Flow","587673.670000","141875.000000","","0.000000","","","-1.630000","-1.457575","-1.630000","","","","","D1 PROFILE"
