"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64303600001025","Nodes","1025","21.000000","32.921401","Default Known Flow Node","Known Flow","347663.333758","682903.378034","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001027","Nodes","1027","21.000000","32.499764","Default Known Flow Node","Known Flow","347793.585794","682946.837046","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001037","Nodes","1037","21.000000","34.565368","Default Known Flow Node","Known Flow","347688.774765","682827.104013","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001039","Nodes","1039","21.000000","36.304594","Default Known Flow Node","Known Flow","347777.506789","682785.906002","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001044","Nodes","1044","21.000000","38.421283","Default Known Flow Node","Known Flow","347777.105831","682557.993155","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001046","Nodes","1046","21.000000","36.939926","Default Known Flow Node","Known Flow","348011.143853","682878.641027","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001057","Nodes","1057","21.000000","32.726343","Default Known Flow Node","Known Flow","347706.503770","682938.660043","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001058","Nodes","1058","21.000000","40.196562","Default Known Flow Node","Known Flow","347920.822828","682664.059969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001061","Nodes","1061","21.000000","33.238376","Default Known Flow Node","Known Flow","347578.058735","682854.340020","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001062","Nodes","1062","21.000000","33.801709","Default Known Flow Node","Known Flow","347508.171716","682813.738009","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001069","Nodes","1069","21.000000","36.566113","Default Known Flow Node","Known Flow","348280.130926","682862.191023","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001071","Nodes","1071","21.000000","30.117765","Default Known Flow Node","Known Flow","348445.727971","682498.769924","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001073","Nodes","1073","21.000000","30.117765","Default Known Flow Node","Known Flow","348447.514971","682484.821920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001074","Nodes","1074","21.000000","30.117765","Default Known Flow Node","Known Flow","348451.718973","682477.933918","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001076","Nodes","1076","21.000000","30.117765","Default Known Flow Node","Known Flow","348467.137977","682468.523915","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001101","Nodes","1101","21.000000","33.530276","Default Known Flow Node","Known Flow","348462.004975","682947.452046","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001089","Nodes","1089","21.000000","30.117765","Default Known Flow Node","Known Flow","348456.264974","682520.001929","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001090","Nodes","1090","21.000000","30.117765","Default Known Flow Node","Known Flow","348461.017975","682522.124930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001091","Nodes","1091","21.000000","30.117765","Default Known Flow Node","Known Flow","348458.083974","682516.880929","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001094","Nodes","1094","21.000000","29.154492","Default Known Flow Node","Known Flow","348699.973040","682832.900015","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001096","Nodes","1096","21.000000","26.202128","Default Known Flow Node","Known Flow","348723.664047","682780.982000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001097","Nodes","1097","21.000000","26.202128","Default Known Flow Node","Known Flow","348717.980045","682802.755006","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001098","Nodes","1098","21.000000","33.440570","Default Known Flow Node","Known Flow","348400.200959","683050.143074","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001100","Nodes","1100","21.000000","33.430062","Default Known Flow Node","Known Flow","348405.784960","683040.808071","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001168","Nodes","1168","21.000000","33.458044","Default Known Flow Node","Known Flow","348413.942962","683026.372067","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001078","Nodes","1078","21.000000","35.004495","DDS demands","Known Flow","348502.764987","682870.883025","","0.000000","","","","","-0.999999","","","","","-0.894217","-0.999999","","","","","","","D1 PROFILE","","","",""
"64303600001103","Nodes","1103","21.000000","32.380561","Default Known Flow Node","Known Flow","348565.879004","683007.651062","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001105","Nodes","1105","21.000000","32.872129","Default Known Flow Node","Known Flow","348698.756040","683067.459078","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001171","Nodes","1171","21.000000","30.664051","Default Known Flow Node","Known Flow","348421.402914","682521.192675","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001119","Nodes","1119","21.000000","26.092917","Default Known Flow Node","Known Flow","348703.944041","682767.690997","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001121","Nodes","1121","21.000000","26.093433","Default Known Flow Node","Known Flow","348709.743043","682761.874995","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001145","Nodes","1145","21.000000","26.094598","Default Known Flow Node","Known Flow","348710.758613","682764.629155","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001123","Nodes","1123","21.000000","35.068276","Default Known Flow Node","Known Flow","348200.991904","682971.627052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001126","Nodes","1126","21.000000","39.098429","Default Known Flow Node","Known Flow","348208.943907","682711.870982","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001130","Nodes","1130","21.000000","30.117765","Default Known Flow Node","Known Flow","348462.180975","682505.961926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001132","Nodes","1132","21.000000","29.338834","Default Known Flow Node","Known Flow","348826.553075","682901.250033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001133","Nodes","1133","21.000000","35.285653","Default Known Flow Node","Known Flow","348156.210892","683079.609082","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001139","Nodes","1139","21.000000","39.192506","Default Known Flow Node","Known Flow","348389.001215","682840.334144","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001140","Nodes","1140","21.000000","30.117765","Default Known Flow Node","Known Flow","348465.835976","682493.402922","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001143","Nodes","1143","21.000000","32.750495","Default Known Flow Node","Known Flow","348496.671985","682746.139991","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001148","Nodes","1148","21.000000","38.574731","DDS demands","Known Flow","348250.797636","682752.148324","","0.000000","","","","","-3.190000","","","","","-2.852555","-3.190000","","","","","","","D1 PROFILE","","","",""
"64303600001110","Nodes","1110","21.000000","38.866709","Default Known Flow Node","Known Flow","348257.647920","682737.302989","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001149","Nodes","1149","21.000000","38.574731","Default Known Flow Node","Known Flow","348238.935915","682747.328991","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001129","Nodes","1129","21.000000","38.476914","Default Known Flow Node","Known Flow","348402.016959","682816.349010","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001151","Nodes","1151","21.000000","38.290869","Default Known Flow Node","Known Flow","348405.264960","682818.735011","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001141","Nodes","1141","21.000000","30.117765","Default Known Flow Node","Known Flow","348469.528977","682486.876920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001146","Nodes","1146","21.000000","34.440046","DDS demands","Known Flow","348129.587885","682941.540044","","0.000000","","","","","-2.049999","","","","","-1.833146","-2.049999","","","","","","","D1 PROFILE","","","",""
"64303600001156","Nodes","1156","21.000000","35.818277","Default Known Flow Node","Known Flow","348246.053917","683103.294088","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001158","Nodes","1158","21.000000","30.662796","Default Known Flow Node","Known Flow","348792.926065","683015.838064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001159","Nodes","1159","21.000000","36.568472","DDS demands","Known Flow","348276.335925","682858.920022","","0.000000","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","","",""
"64303600001161","Nodes","1161","21.000000","39.141103","Default Known Flow Node","Known Flow","348385.681182","682839.609348","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001163","Nodes","1163","21.000000","30.117765","Default Known Flow Node","Known Flow","348463.736976","682501.739924","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001164","Nodes","1164","21.000000","30.117765","Default Known Flow Node","Known Flow","348460.228975","682499.736924","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001095","Nodes","1095","21.000000","29.101973","Default Known Flow Node","Known Flow","348686.002036","682817.791010","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001167","Nodes","1167","21.000000","33.880636","Default Known Flow Node","Known Flow","348364.268949","683110.238090","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001169","Nodes","1169","21.000000","33.328468","Default Known Flow Node","Known Flow","348403.891960","683023.614066","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001116","Nodes","1116","21.000000","30.117765","Default Known Flow Node","Known Flow","348444.764971","682472.593917","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001172","Nodes","1172","21.000000","30.117765","Default Known Flow Node","Known Flow","348447.962972","682474.582917","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001173","Nodes","1173","21.000000","30.117765","Default Known Flow Node","Known Flow","348455.950974","682449.196910","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001174","Nodes","1174","21.000000","30.117765","Default Known Flow Node","Known Flow","348440.488512","682482.154377","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001142","Nodes","1142","21.000000","29.373911","Default Known Flow Node","Known Flow","348493.443984","682631.686960","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001177","Nodes","1177","21.000000","33.698096","Default Known Flow Node","Known Flow","348582.239008","682915.083037","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001104","Nodes","1104","21.000000","33.340623","Default Known Flow Node","Known Flow","348611.416016","682930.679041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001178","Nodes","1178","21.000000","33.858358","DDS demands","Known Flow","348560.826002","682951.383047","","0.000000","","","","","-2.039999","","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","","",""
"64303600001179","Nodes","1179","21.000000","35.320359","Default Known Flow Node","Known Flow","348154.294892","683084.651083","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001181","Nodes","1181","21.000000","34.806187","Default Known Flow Node","Known Flow","348329.958939","683166.825105","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001184","Nodes","1184","21.000000","33.352588","DDS demands","Known Flow","348534.077995","683260.163131","","0.000000","","","","","-2.440000","","","","","-2.181891","-2.440000","","","","","","","D1 PROFILE","","","",""
"64303600001186","Nodes","1186","21.000000","35.320359","Default Known Flow Node","Known Flow","348153.609891","683086.880084","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001187","Nodes","1187","21.000000","35.320359","Default Known Flow Node","Known Flow","348152.889891","683088.731084","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001191","Nodes","1191","21.000000","35.763011","Default Known Flow Node","Known Flow","348243.535916","683108.411090","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001192","Nodes","1192","21.000000","31.945197","Default Known Flow Node","Known Flow","348457.339974","683159.482103","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001196","Nodes","1196","21.000000","35.659100","Default Known Flow Node","Known Flow","348238.777915","683121.495093","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001198","Nodes","1198","21.000000","32.913790","Default Known Flow Node","Known Flow","348655.575028","683146.680100","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001183","Nodes","1183","21.000000","33.461854","Default Known Flow Node","Known Flow","348438.277969","683304.160143","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001189","Nodes","1189","21.000000","35.412627","Default Known Flow Node","Known Flow","348206.474906","683203.617115","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001204","Nodes","1204","21.000000","30.461160","Default Known Flow Node","Known Flow","348787.129064","683328.221149","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001211","Nodes","1211","21.000000","29.321580","Default Known Flow Node","Known Flow","348814.270071","682919.818038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001249","Nodes","1249","21.000000","29.322833","Default Known Flow Node","Known Flow","348817.504072","682917.074037","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001218","Nodes","1218","21.000000","26.290907","Default Known Flow Node","Known Flow","348805.215640","682824.159528","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001262","Nodes","1262","21.000000","26.298226","Default Known Flow Node","Known Flow","348812.280808","682827.014683","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001219","Nodes","1219","21.000000","26.290907","Default Known Flow Node","Known Flow","348811.194070","682809.235008","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001220","Nodes","Muirfield Terrace LP ID=6526","21.000000","25.974380","Low Point","Known Flow","348682.883036","682672.907971","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001226","Nodes","1226","21.000000","25.071935","Default Known Flow Node","Known Flow","349066.991140","682827.818013","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001122","Nodes","1122","21.000000","26.442153","Default Known Flow Node","Known Flow","348870.724087","682848.836019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001233","Nodes","1233","21.000000","29.407302","Default Known Flow Node","Known Flow","348807.241069","682936.308043","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001234","Nodes","1234","21.000000","29.407302","Default Known Flow Node","Known Flow","348810.696070","682936.967043","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001236","Nodes","1236","21.000000","29.397437","Default Known Flow Node","Known Flow","348836.333077","682929.590041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001225","Nodes","1225","21.000000","25.180094","Default Known Flow Node","Known Flow","348967.866113","682821.192011","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001241","Nodes","1241","21.000000","26.207069","Default Known Flow Node","Known Flow","348767.187042","682806.544041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001242","Nodes","1242","21.000000","26.207069","Default Known Flow Node","Known Flow","348773.750060","682792.879004","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001244","Nodes","1244","21.000000","26.359852","Default Known Flow Node","Known Flow","348838.457657","682836.788499","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001256","Nodes","1256","21.000000","26.362124","Default Known Flow Node","Known Flow","348839.737906","682837.266513","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001245","Nodes","1245","21.000000","29.407302","Default Known Flow Node","Known Flow","348828.796075","682948.818046","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001246","Nodes","1246","21.000000","29.407302","Default Known Flow Node","Known Flow","348828.322075","682945.906045","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001265","Nodes","1265","21.000000","29.320491","Default Known Flow Node","Known Flow","348812.010071","682922.736039","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001252","Nodes","1252","21.000000","29.407302","Default Known Flow Node","Known Flow","348826.566075","682948.913046","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001253","Nodes","1253","21.000000","29.395951","Default Known Flow Node","Known Flow","348837.546078","682933.869042","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001254","Nodes","1254","21.000000","29.379437","DDS demands","Known Flow","348836.452077","682933.106042","","0.000000","","","","","-2.509999","","","","","-2.244486","-2.509999","","","","","","","D1 PROFILE","","","",""
"64303600001212","Nodes","1212","21.000000","29.342111","Default Known Flow Node","Known Flow","348828.741075","682902.568034","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001257","Nodes","1257","21.000000","26.800464","Default Known Flow Node","Known Flow","348884.166090","682865.814024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001248","Nodes","1248","21.000000","25.028345","Default Known Flow Node","Known Flow","349057.760138","682809.034008","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001263","Nodes","1263","21.000000","26.298226","Default Known Flow Node","Known Flow","348809.396070","682833.585015","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001230","Nodes","1230","21.000000","26.489709","Default Known Flow Node","Known Flow","348887.362091","682859.302022","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001264","Nodes","1264","21.000000","26.844044","Default Known Flow Node","Known Flow","348948.953108","682907.790035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001269","Nodes","1269","21.000000","26.298226","Default Known Flow Node","Known Flow","348802.988068","682847.439019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001273","Nodes","1273","21.000000","24.181187","Default Known Flow Node","Known Flow","348947.949108","683500.771196","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001276","Nodes","1276","21.000000","24.102782","Default Known Flow Node","Known Flow","348945.529107","683504.686197","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001281","Nodes","1281","21.000000","30.655592","Default Known Flow Node","Known Flow","348860.639084","683195.241113","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001277","Nodes","1277","21.000000","24.184959","Default Known Flow Node","Known Flow","348950.185108","683497.260195","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001284","Nodes","1284","21.000000","24.058973","Default Known Flow Node","Known Flow","348930.192103","683534.054205","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001285","Nodes","1285","21.000000","24.102782","Default Known Flow Node","Known Flow","348940.405106","683515.243200","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001303","Nodes","1303","21.000000","30.612544","Default Known Flow Node","Known Flow","348822.194073","683264.454132","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001291","Nodes","1291","21.000000","24.977211","Default Known Flow Node","Known Flow","349119.488154","683182.883110","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001304","Nodes","1304","21.000000","30.655947","Default Known Flow Node","Known Flow","348738.816051","683186.170111","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001307","Nodes","1307","21.000000","30.771618","Default Known Flow Node","Known Flow","348756.326056","683122.565093","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001308","Nodes","1308","21.000000","41.916592","Default Known Flow Node","Known Flow","349940.279378","683738.548261","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001309","Nodes","1309","21.000000","41.916592","Default Known Flow Node","Known Flow","349932.259375","683756.122266","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001072","Nodes","1072","21.000000","30.117765","Default Known Flow Node","Known Flow","348449.430972","682485.581920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001060","Nodes","1060","21.000000","34.200615","Default Known Flow Node","Known Flow","348063.787867","683022.979066","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001086","Nodes","1086","21.000000","38.648128","DDS demands","Known Flow","348286.330928","682746.788991","","0.000000","","","","","-2.319999","","","","","-2.074585","-2.319999","","","","","","","D1 PROFILE","","","",""
"64303600001070","Nodes","1070","21.000000","36.563643","DDS demands","Known Flow","348283.864927","682865.876024","","0.000000","","","","","-2.609999","","","","","-2.333908","-2.609999","","","","","","","D1 PROFILE","","","",""
"64303600001153","Nodes","1153","21.000000","30.117765","Default Known Flow Node","Known Flow","348464.086976","682454.117912","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001092","Nodes","1092","21.000000","30.161045","Default Known Flow Node","Known Flow","348483.618981","682536.890934","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001206","Nodes","1206","21.000000","35.286541","Default Known Flow Node","Known Flow","348153.043891","683079.887082","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001207","Nodes","1207","21.000000","35.326741","Default Known Flow Node","Known Flow","348186.630900","683253.727129","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001250","Nodes","1250","21.000000","29.322833","Default Known Flow Node","Known Flow","348820.159073","682918.518038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001296","Nodes","1296","21.000000","24.263391","Default Known Flow Node","Known Flow","348974.649115","683426.045176","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001287","Nodes","1287","21.000000","30.658955","Default Known Flow Node","Known Flow","348812.534071","683078.182081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001295","Nodes","1295","21.000000","29.111616","DDS demands","Known Flow","348975.980115","683300.336142","","0.000000","","","","","-2.269999","","","","","-2.029874","-2.269999","","","","","","","D1 PROFILE","","","",""
"64303600001299","Nodes","1299","21.000000","24.976969","Default Known Flow Node","Known Flow","349122.542155","683178.183109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001313","Nodes","1313","21.000000","29.552116","Default Known Flow Node","Known Flow","350042.248405","683722.205257","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001350","Nodes","1350","21.000000","26.360945","Default Known Flow Node","Known Flow","348838.956229","682835.947040","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600000002","Nodes","Logger 9053, O/S ""Hilltop Cottage"" Hill Road","21.000000","33.801709","Val Log Cath","Known Flow","347521.059510","682822.121582","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"643036-000001","Nodes","","21.000000","32.094248","Default Known Flow Node","Known Flow","348553.492377","683024.868330","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600000006","Nodes","Archerfield Walled Garden , NA:17218","21.000000","27.158342","Point Loads","Known Flow","350037.760196","683813.368060","","0.000000","","","","","","","","-45.999999","","-41.134023","-45.999999","","","","","","","","","","PL-AF PROFILE",""
"64303600001666","Nodes","","0.000000","23.989688","Default Known Flow Node","Known Flow","348694.594228","682672.544845","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001668","Nodes","","0.000000","25.998855","Default Known Flow Node","Known Flow","348709.212422","682758.384492","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600001669","Nodes","","0.000000","34.342636","Default Known Flow Node","Known Flow","348451.616065","682655.467656","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600000008","Nodes","","0.000000","24.226947","Default Known Flow Node","Known Flow","348944.468108","682729.028192","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"643036-1409","Nodes","1409","21.000000","40.836895","Default Known Flow Node","Known Flow","348038.447741","682643.278224","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600000007","Nodes","","0.000000","26.134498","Default Known Flow Node","Known Flow","348847.583830","682777.087904","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64303600000009","Nodes","","0.000000","29.500697","Default Known Flow Node","Known Flow","348857.389054","682919.550175","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
