"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"82321300000110","Nodes","110","21.000000","23.983008","DDS demands","Known Flow","454970.389958","79404.673817","","0.000000","","","","-23.530000","","-21.040948","-23.530000","","","","","","D1 PROFILE",""
"82321300000111","Nodes","111","21.000000","23.638363","DDS demands","Known Flow","454938.889949","79317.298793","","0.000000","","","","-1.770000","","-1.582765","-1.770000","","","","","","D1 PROFILE",""
"82321300000015","Nodes","15","21.000000","22.202663","DDS demands","Known Flow","454921.889944","79504.048844","","0.000000","","","","-28.379999","","-25.377903","-28.379999","","","","","","D1 PROFILE",""
"82321300000014","Nodes","14","21.000000","24.921580","DDS demands","Known Flow","454981.639961","79703.173898","","0.000000","","","","-21.810000","","-19.502891","-21.810000","","","","","","D1 PROFILE",""
"82321300001000","Nodes","-1000","21.000000","22.350709","Default Known Flow Node","Known Flow","454871.389931","79343.173800","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000084","Nodes","84","21.000000","37.344692","DDS demands","Known Flow","454921.889944","79979.048973","","0.000000","","","","-1.970000","","-1.761609","-1.970000","","","","","","D1 PROFILE",""
"82321300000088","Nodes","88","21.000000","37.158646","DDS demands","Known Flow","454873.889931","79984.173975","","0.000000","","","","-1.949999","","-1.743724","-1.949999","","","","","","D1 PROFILE",""
"82321300000089","Nodes","89","21.000000","37.337159","DDS demands","Known Flow","454915.264943","79947.048964","","0.000000","","","","-3.440000","","-3.076109","-3.440000","","","","","","D1 PROFILE",""
"82321300000083","Nodes","83","21.000000","37.127804","DDS demands","Known Flow","454859.389927","79945.798964","","0.000000","","","","-4.550000","","-4.068691","-4.550000","","","","","","D1 PROFILE",""
"82321300000078","Nodes","78","21.000000","37.778197","DDS demands","Known Flow","454926.264946","79911.548955","","0.000000","","","","-0.449999","","-0.402398","-0.449999","","","","","","D1 PROFILE",""
"82321301462543","Nodes","-1462543","21.000000","38.166870","Default Known Flow Node","Known Flow","454997.889965","79931.173960","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000079","Nodes","79","21.000000","37.454846","DDS demands","Known Flow","454881.889933","79885.173948","","0.000000","","","","-7.060000","","-6.313178","-7.060000","","","","","","D1 PROFILE",""
"82321300000081","Nodes","81","21.000000","37.325278","Default Known Flow Node","Known Flow","454863.514928","79904.548953","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000080","Nodes","80","21.000000","37.498046","Default Known Flow Node","Known Flow","454875.139932","79861.298941","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000093","Nodes","93","21.000000","31.475281","DDS demands","Known Flow","455174.015013","80247.174046","","0.000000","","","","-1.249999","","-1.117772","-1.249999","","","","","","D1 PROFILE",""
"82321300000094","Nodes","94","21.000000","31.405155","DDS demands","Known Flow","455159.140009","80284.299056","","0.000000","","","","-2.840000","","-2.539578","-2.840000","","","","","","D1 PROFILE",""
"82321300000037","Nodes","37","21.000000","37.982004","DDS demands","Known Flow","454926.764946","80044.923991","","0.000000","","","","-13.369999","","-11.955693","-13.369999","","","","","","D1 PROFILE",""
"82321300000039","Nodes","39","21.000000","37.672798","DDS demands","Known Flow","454851.639925","80111.299009","","0.000000","","","","-4.519999","","-4.041864","-4.519999","","","","","","D1 PROFILE",""
"82321300000116","Nodes","116","21.000000","22.294588","DDS demands","Known Flow","454868.764930","79351.048802","","0.000000","","","","-12.850000","","-11.490700","-12.850000","","","","","","D1 PROFILE",""
"82321300000023","Nodes","23","21.000000","32.829935","DDS demands","Known Flow","455178.240749","80006.314422","","0.000000","","-6.000000","","-7.760000","","-12.304439","-13.760000","","","","C2 PROFILE","","D1 PROFILE",""
"82321300000024","Nodes","24","21.000000","32.613300","DDS demands","Known Flow","455231.890029","80049.798992","","0.000000","","","","-8.649999","","-7.734984","-8.649999","","","","","","D1 PROFILE",""
"82321300000072","Nodes","72","21.000000","32.599266","DDS demands","Known Flow","455315.765052","79840.798936","","0.000000","","","","-0.860000","","-0.769027","-0.860000","","","","","","D1 PROFILE",""
"82321300000113","Nodes","113","21.000000","32.584523","DDS demands","Known Flow","455324.981963","79853.137321","","0.000000","","","","-2.409999","","-2.155065","-2.409999","","","","","","D1 PROFILE",""
"82321310000042","Nodes","-42","21.000000","32.800231","Default Known Flow Node","Known Flow","455321.015053","79882.048947","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000012","Nodes","12","21.000000","21.674473","DDS demands","Known Flow","455178.015014","79453.673830","","0.000000","","","","-9.890000","","-8.843815","-9.890000","","","","","","D1 PROFILE",""
"82321300000031","Nodes","31","21.000000","22.218076","DDS demands","Known Flow","455131.406131","79391.821903","","0.000000","","","","-11.589999","","-10.363985","-11.589999","","","","","","D1 PROFILE",""
"82321300000011","Nodes","11","21.000000","22.778413","DDS demands","Known Flow","455076.264986","79435.423825","","0.000000","","","","-12.539999","","-11.213492","-12.539999","","","","","","D1 PROFILE",""
"82321300000035","Nodes","35","21.000000","38.749816","DDS demands","Known Flow","454999.389965","80032.423988","","0.000000","","","","-14.720000","","-13.162887","-14.720000","","","","","","D1 PROFILE",""
"82321300000036","Nodes","36","21.000000","38.200593","DDS demands","Known Flow","454952.340577","80025.701427","","0.000000","","","","-4.070000","","-3.639466","-4.070000","","","","","","D1 PROFILE",""
"82321300000032","Nodes","32","21.000000","23.972953","DDS demands","Known Flow","455129.890001","79485.673839","","0.000000","","","","-3.729999","","-3.335432","-3.729999","","","","","","D1 PROFILE",""
"82321300000010","Nodes","10","21.000000","25.181121","DDS demands","Known Flow","455172.265012","79482.173838","","0.000000","","","","-4.999999","","-4.471089","-4.999999","","","","","","D1 PROFILE",""
"82321300000075","Nodes","75","21.000000","21.989778","DDS demands","Known Flow","454839.389922","79602.923871","","0.000000","","","","-4.389999","","-3.925616","-4.389999","","","","","","D1 PROFILE",""
"82321300000017","Nodes","17","21.000000","21.969219","DDS demands","Known Flow","454846.889924","79577.798864","","0.000000","","","","-2.970000","","-2.655827","-2.970000","","","","","","D1 PROFILE",""
"82321300000074","Nodes","74","21.000000","22.065135","DDS demands","Known Flow","454866.514929","79647.048883","","0.000000","","","","-9.229999","","-8.253630","-9.229999","","","","","","D1 PROFILE",""
"82321300000104","Nodes","104","21.000000","22.573698","DDS demands","Known Flow","454891.629637","79668.563776","","0.000000","","","","-7.269999","","-6.500963","-7.269999","","","","","","D1 PROFILE",""
"82321300000105","Nodes","105","21.000000","22.385141","DDS demands","Known Flow","454908.514941","79758.173913","","0.000000","-0.990000","","","-0.249999","","-1.108830","-1.240000","","","C1 PROFILE","","","D1 PROFILE",""
"82321301462526","Nodes","-1462526","21.000000","22.202663","Default Known Flow Node","Known Flow","454915.764943","79478.423837","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000101","Nodes","101","21.000000","24.788679","DDS demands","Known Flow","454967.014957","79698.548897","","0.000000","","","","-1.070000","","-0.956813","-1.070000","","","","","","D1 PROFILE",""
"82321300000102","Nodes","102","21.000000","24.413208","DDS demands","Known Flow","454959.010858","79695.936448","","0.000000","","","","-9.310000","","-8.325168","-9.310000","","","","","","D1 PROFILE",""
"82321300000020","Nodes","20","21.000000","37.399522","DDS demands","Known Flow","454990.764289","79864.549760","","0.000000","","","","-7.139999","","-6.384715","-7.139999","","","","","","D1 PROFILE",""
"82321301462509","Nodes","-1462509","21.000000","37.399522","Default Known Flow Node","Known Flow","454988.639963","79862.798941","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000106","Nodes","106","21.000000","37.356491","DDS demands","Known Flow","454988.639963","79836.173934","","0.000000","","","","-4.019999","","-3.594755","-4.019999","","","","","","D1 PROFILE",""
"82321300000103","Nodes","103","21.000000","24.413208","Default Known Flow Node","Known Flow","454958.514954","79717.173902","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000033","Nodes","33","21.000000","23.681832","DDS demands","Known Flow","455117.764998","79533.673852","","0.000000","","","","-2.529999","","-2.262371","-2.529999","","","","","","D1 PROFILE",""
"82321300000008","Nodes","8","21.000000","25.637081","DDS demands","Known Flow","455154.140008","79587.548867","","0.000000","","-9.069999","-4.630000","-11.379999","","-22.426985","-25.079999","","","","C2 PROFILE","C4 PROFILE","D1 PROFILE",""
"82321300000109","Nodes","109","21.000000","25.955515","DDS demands","Known Flow","455119.514998","79648.423883","","0.000000","","","","-13.000000","","-11.624833","-13.000000","","","","","","D1 PROFILE",""
"82321301462495","Nodes","-1462495","21.000000","32.793042","Default Known Flow Node","Known Flow","455170.015012","79956.298967","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000052","Nodes","-52","21.000000","32.793042","Default Known Flow Node","Known Flow","455153.840731","79964.188517","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462524","Nodes","-1462524","21.000000","38.287750","Default Known Flow Node","Known Flow","455037.889976","79942.798963","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000082","Nodes","82","21.000000","38.378637","DDS demands","Known Flow","455028.389973","79955.798967","","0.000000","","","","-17.440000","","-15.595160","-17.440000","","","","","","D1 PROFILE",""
"82321300000019","Nodes","19","21.000000","37.588309","DDS demands","Known Flow","455044.639978","79909.048954","","0.000000","","","","-1.259999","","-1.126714","-1.259999","","","","","","D1 PROFILE",""
"82321310000047","Nodes","-47","21.000000","37.629261","Default Known Flow Node","Known Flow","455053.889980","79917.548956","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321310000048","Nodes","-48","21.000000","37.471896","Default Known Flow Node","Known Flow","455083.389988","79932.298960","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000034","Nodes","34","21.000000","37.590832","Default Known Flow Node","Known Flow","455055.264981","79915.798956","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000100","Nodes","100","21.000000","27.296459","DDS demands","Known Flow","455063.264983","79733.673906","","0.000000","","","","-2.269999","","-2.029874","-2.269999","","","","","","D1 PROFILE",""
"82321300000048","Nodes","48","21.000000","28.418500","DDS demands","Known Flow","455064.014983","79755.923912","","0.000000","","","","-7.750000","","-6.930188","-7.750000","","","","","","D1 PROFILE",""
"82321310000031","Nodes","-31","21.000000","31.723930","Default Known Flow Node","Known Flow","455077.514987","79817.548929","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000049","Nodes","49","21.000000","28.218889","DDS demands","Known Flow","455011.264969","79782.048920","","0.000000","","","","-4.849999","","-4.336956","-4.849999","","","","","","D1 PROFILE",""
"82321300000061","Nodes","61","21.000000","27.800621","DDS demands","Known Flow","455067.889984","79743.548909","","0.000000","","","","-0.620000","","-0.554415","-0.620000","","","","","","D1 PROFILE",""
"82321300000062","Nodes","62","21.000000","27.698029","DDS demands","Known Flow","455116.889997","79737.923908","","0.000000","","","","-3.099999","","-2.772075","-3.099999","","","","","","D1 PROFILE",""
"82321300000018","Nodes","18","21.000000","37.066144","DDS demands","Known Flow","455072.514985","79888.923949","","0.000000","","","","-1.059999","","-0.947870","-1.059999","","","","","","D1 PROFILE",""
"82321300000013","Nodes","13","21.000000","27.404823","DDS demands","Known Flow","455072.764985","79736.423907","","0.000000","","","","-4.790000","","-4.283303","-4.790000","","","","","","D1 PROFILE",""
"82321300000053","Nodes","53","21.000000","35.189332","DDS demands","Known Flow","455081.264988","79878.048946","","0.000000","-2.039999","","-6.049999","-4.199999","","-10.989937","-12.289999","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE",""
"82321310000030","Nodes","-30","21.000000","31.723930","Default Known Flow Node","Known Flow","455087.264989","79813.548928","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000050","Nodes","50","21.000000","34.272060","DDS demands","Known Flow","455102.770399","79879.346097","","0.000000","","","","-6.340000","","-5.669341","-6.340000","","","","","","D1 PROFILE",""
"82321300000099","Nodes","99","21.000000","33.349384","DDS demands","Known Flow","455130.515001","79877.048945","","0.000000","-4.480000","","","","","-4.006096","-4.480000","","","C1 PROFILE","","","",""
"82321300000051","Nodes","51","21.000000","34.212925","DDS demands","Known Flow","455135.765003","79840.173935","","0.000000","","","","-2.980000","","-2.664769","-2.980000","","","","","","D1 PROFILE",""
"82321300000108","Nodes","108","21.000000","25.973574","Default Known Flow Node","Known Flow","455122.639999","79653.048884","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000005","Nodes","5","21.000000","26.419985","DDS demands","Known Flow","455107.389995","79692.548895","","0.000000","","","","-6.510000","","-5.821358","-6.510000","","","","","","D1 PROFILE",""
"82321300000107","Nodes","107","21.000000","25.899565","DDS demands","Known Flow","455126.890000","79647.423883","","0.000000","-1.240000","","","-0.230000","","-1.314500","-1.470000","","","C1 PROFILE","","","D1 PROFILE",""
"82321300000054","Nodes","54","21.000000","33.006241","Default Known Flow Node","Known Flow","455196.390019","79840.923936","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000097","Nodes","97","21.000000","32.778366","DDS demands","Known Flow","455154.390008","79966.048970","","0.000000","","-14.340000","","-2.230000","","-14.817191","-16.570000","","","","C2 PROFILE","","D1 PROFILE",""
"82321300000098","Nodes","98","21.000000","32.588536","DDS demands","Known Flow","455111.514996","79940.923963","","0.000000","","","","-2.039999","","-1.824204","-2.039999","","","","","","D1 PROFILE",""
"82321300000069","Nodes","69","21.000000","32.467736","DDS demands","Known Flow","455172.265012","79778.173918","","0.000000","","","","-7.710000","","-6.894420","-7.710000","","","","","","D1 PROFILE",""
"82321300000070","Nodes","70","21.000000","32.337485","DDS demands","Known Flow","455226.265027","79690.673895","","0.000000","","","","-3.319999","","-2.968803","-3.319999","","","","","","D1 PROFILE",""
"82321300000066","Nodes","66","21.000000","32.967075","Default Known Flow Node","Known Flow","455205.515022","79831.548933","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321310000032","Nodes","-32","21.000000","32.965258","Default Known Flow Node","Known Flow","455200.640020","79827.048932","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462489","Nodes","-1462489","21.000000","32.965258","Default Known Flow Node","Known Flow","455197.515019","79829.923933","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000067","Nodes","67","21.000000","32.789374","DDS demands","Known Flow","455203.640021","79823.798931","","0.000000","","","","-1.980000","","-1.770551","-1.980000","","","","","","D1 PROFILE",""
"82321300000068","Nodes","68","21.000000","32.720363","Default Known Flow Node","Known Flow","455223.765027","79813.173928","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000055","Nodes","55","21.000000","32.815679","DDS demands","Known Flow","455239.661098","79800.082632","","0.000000","","","","-2.850000","","-2.548521","-2.850000","","","","","","D1 PROFILE",""
"82321310000025","Nodes","-25","21.000000","32.815679","Default Known Flow Node","Known Flow","455236.765030","79793.548923","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462511","Nodes","-1462511","21.000000","32.815679","Default Known Flow Node","Known Flow","455231.765029","79796.548923","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462520","Nodes","-1462520","21.000000","32.815679","Default Known Flow Node","Known Flow","455243.015032","79791.048922","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000022","Nodes","22","21.000000","32.878020","DDS demands","Known Flow","455237.515030","79934.548961","","0.000000","","","","-4.060000","","-3.630524","-4.060000","","","","","","D1 PROFILE",""
"82321300000114","Nodes","114","21.000000","32.835724","Default Known Flow Node","Known Flow","455185.390016","79993.173977","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462479","Nodes","-1462479","21.000000","32.812424","Default Known Flow Node","Known Flow","455241.515031","79798.923924","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000056","Nodes","56","21.000000","32.606509","DDS demands","Known Flow","455268.640039","79803.423925","","0.000000","","","","-0.639999","","-0.572299","-0.639999","","","","","","D1 PROFILE",""
"82321300000058","Nodes","58","21.000000","32.558197","DDS demands","Known Flow","455274.515040","79808.798927","","0.000000","","","","-2.019999","","-1.806320","-2.019999","","","","","","D1 PROFILE",""
"82321300000057","Nodes","57","21.000000","32.598559","DDS demands","Known Flow","455245.140032","79818.923930","","0.000000","","","","-2.009999","","-1.797377","-2.009999","","","","","","D1 PROFILE",""
"82321300000060","Nodes","60","21.000000","32.615248","DDS demands","Known Flow","455311.140050","79837.548935","","0.000000","","","","-1.840000","","-1.645360","-1.840000","","","","","","D1 PROFILE",""
"82321300000059","Nodes","59","21.000000","32.460649","DDS demands","Known Flow","455312.265051","79789.923922","","0.000000","","","","-6.070000","","-5.427902","-6.070000","","","","","","D1 PROFILE",""
"82321300000071","Nodes","71","21.000000","32.497905","DDS demands","Known Flow","455298.890047","79853.548939","","0.000000","","","","-10.620000","","-9.496594","-10.620000","","","","","","D1 PROFILE",""
"82321300000115","Nodes","115","21.000000","32.497905","Default Known Flow Node","Known Flow","455293.265045","79859.298941","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462480","Nodes","-1462480","21.000000","32.497905","Default Known Flow Node","Known Flow","455293.140045","79849.048938","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462544","Nodes","-1462544","21.000000","32.798183","Default Known Flow Node","Known Flow","455308.390050","79899.423951","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462519","Nodes","-1462519","21.000000","32.613615","Default Known Flow Node","Known Flow","455312.890051","79838.798935","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000073","Nodes","73","21.000000","32.696127","DDS demands","Known Flow","455342.015059","79834.548934","","0.000000","","","","-1.299999","","-1.162483","-1.299999","","","","","","D1 PROFILE",""
"82321301462529","Nodes","-1462529","21.000000","32.844005","Default Known Flow Node","Known Flow","455331.265056","79883.048947","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000091","Nodes","91","21.000000","32.669437","DDS demands","Known Flow","455372.765067","79861.298941","","0.000000","","","","-2.939999","","-2.629000","-2.939999","","","","","","D1 PROFILE",""
"82321300000117","Nodes","117","21.000000","38.369341","Default Known Flow Node","Known Flow","455017.639970","79970.923971","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000096","Nodes","96","21.000000","37.440215","Default Known Flow Node","Known Flow","455087.656615","79932.522426","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462542","Nodes","-1462542","21.000000","37.234362","DDS demands","Known Flow","455062.389983","79975.548972","","0.000000","","","","-4.770000","","-4.265419","-4.770000","","","","","","D1 PROFILE",""
"82321301462477","Nodes","-1462477","21.000000","37.440215","Default Known Flow Node","Known Flow","455088.264990","79932.798961","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462478","Nodes","-1462478","21.000000","37.015279","DDS demands","Known Flow","455076.889987","79997.923978","","0.000000","","","","","-11.740000","-10.498118","-11.740000","","","","","","","I2 PROFILE"
"82321300000044","Nodes","44","21.000000","40.511715","DDS demands","Known Flow","454870.889930","80324.549067","","0.000000","","","","-6.360000","","-5.687226","-6.360000","","","","","","D1 PROFILE",""
"82321300000043","Nodes","43","21.000000","40.548985","DDS demands","Known Flow","454866.264929","80357.424076","","0.000000","","","","-4.539999","","-4.059749","-4.539999","","","","","","D1 PROFILE",""
"82321301462534","Nodes","-1462534","21.000000","40.548985","Default Known Flow Node","Known Flow","454865.264929","80364.299078","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000047","Nodes","47","21.000000","41.790785","DDS demands","Known Flow","454902.079750","80444.810767","","0.000000","","","","-0.669999","","-0.599125","-0.669999","","","","","","D1 PROFILE",""
"82321310000070","Nodes","-70","21.000000","41.790785","Default Known Flow Node","Known Flow","454900.889939","80444.674100","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000046","Nodes","46","21.000000","41.791328","DDS demands","Known Flow","454919.389944","80446.799100","","0.000000","","","","-0.440000","","-0.393455","-0.440000","","","","","","D1 PROFILE",""
"82321300000112","Nodes","112","21.000000","41.958420","Default Known Flow Node","Known Flow","454919.764944","80465.799106","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321301462481","Nodes","-1462481","21.000000","37.975408","Default Known Flow Node","Known Flow","454925.764945","80051.298993","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000038","Nodes","38","21.000000","37.167544","DDS demands","Known Flow","454906.764940","80150.174020","","0.000000","","","","-9.779999","","-8.745450","-9.779999","","","","","","D1 PROFILE",""
"82321300000042","Nodes","42","21.000000","41.160053","DDS demands","Known Flow","454928.639946","80370.549080","","0.000000","-2.019999","","","-10.169999","","-10.900515","-12.189999","","","C1 PROFILE","","","D1 PROFILE",""
"82321310000065","Nodes","-65","21.000000","39.646263","Default Known Flow Node","Known Flow","454952.764953","80202.924034","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000040","Nodes","40","21.000000","39.664365","DDS demands","Known Flow","454952.264953","80205.174035","","0.000000","","","","-8.229999","","-7.359412","-8.229999","","","","","","D1 PROFILE",""
"82321300000041","Nodes","41","21.000000","39.428142","DDS demands","Known Flow","454904.264940","80190.674031","","0.000000","","","","-6.639999","","-5.937606","-6.639999","","","","","","D1 PROFILE",""
"82321300000090","Nodes","90","21.000000","39.514665","DDS demands","Known Flow","454862.639928","80219.424039","","0.000000","","","","-3.759999","","-3.362259","-3.759999","","","","","","D1 PROFILE",""
"82321301462539","Nodes","-1462539","21.000000","41.958420","Default Known Flow Node","Known Flow","454919.889944","80468.049106","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000004","Nodes","ST.JOHNS ROAD DG, Site ID 2128","21.000000","42.000001","Default Known Pressure Node","Known Pressure","454912.764942","80465.924106","","1390.000013","","","","","","520.801438","582.410001","","","","","","",""
"82321300000021","Nodes","21","21.000000","32.835888","DDS demands","Known Flow","455177.515014","80005.173980","","0.000000","","","","-7.280000","","-6.509906","-7.280000","","","","","","D1 PROFILE",""
"82321300000118","Nodes","118","21.000000","38.497968","DDS demands","Known Flow","455028.014973","80008.173981","","0.000000","","","","-3.469999","","-3.102936","-3.469999","","","","","","D1 PROFILE",""
"82321300000029","Nodes","29","21.000000","32.285500","DDS demands","Known Flow","455084.139989","80123.174012","","0.000000","","","","-9.399999","","-8.405647","-9.399999","","","","","","D1 PROFILE",""
"82321300000030","Nodes","30","21.000000","32.066878","Default Known Flow Node","Known Flow","455047.139978","80095.674005","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000028","Nodes","28","21.000000","32.086600","DDS demands","Known Flow","455100.889993","80264.174051","","0.000000","","","","-16.330000","","-14.602578","-16.330000","","","","","","D1 PROFILE",""
"82321310000062","Nodes","-62","21.000000","32.305370","Default Known Flow Node","Known Flow","455108.183942","80101.957418","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000027","Nodes","27","21.000000","32.308487","DDS demands","Known Flow","455110.014996","80099.549006","","0.000000","","","","-2.490000","","-2.226602","-2.490000","","","","","","D1 PROFILE",""
"82321300000026","Nodes","26","21.000000","31.521013","DDS demands","Known Flow","455126.015000","80211.299036","","0.000000","","","","-2.939999","","-2.629000","-2.939999","","","","","","D1 PROFILE",""
"82321300000064","Nodes","64","21.000000","31.599227","DDS demands","Known Flow","455141.140004","80171.299025","","0.000000","","","","-11.920000","","-10.659077","-11.920000","","","","","","D1 PROFILE",""
"82321300000065","Nodes","65","21.000000","31.699045","DDS demands","Known Flow","455180.265015","80196.174032","","0.000000","","","","-1.500000","","-1.341326","-1.500000","","","","","","D1 PROFILE",""
"82321300000077","Nodes","77","21.000000","31.652799","DDS demands","Known Flow","455211.140023","80254.424048","","0.000000","","","","-0.710000","","-0.634894","-0.710000","","","","","","D1 PROFILE",""
"82321300000095","Nodes","95","21.000000","32.609030","DDS demands","Known Flow","455241.890031","80055.298994","","0.000000","","","","-0.610000","","-0.545472","-0.610000","","","","","","D1 PROFILE",""
"82321300000025","Nodes","25","21.000000","32.755837","DDS demands","Known Flow","455311.390050","80111.674009","","0.000000","","","","-6.070000","","-5.427902","-6.070000","","","","","","D1 PROFILE",""
"82321300000135","Nodes","","21.000000","33.040180","Default Known Flow Node","Known Flow","455167.765011","79863.673942","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000188","Nodes","","21.000000","26.681853","DDS demands","Known Flow","455054.246980","79671.350889","","0.000000","","","","-2.119999","","-1.895741","-2.119999","","","","","","D1 PROFILE",""
"82321300000189","Nodes","","21.000000","26.525662","Default Known Flow Node","Known Flow","455099.796993","79689.453894","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000190","Nodes","","21.000000","26.527047","Default Known Flow Node","Known Flow","455102.639994","79692.798895","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000220","Nodes","","21.000000","32.827650","Default Known Flow Node","Known Flow","455179.265014","80007.923981","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000247","Nodes","","21.000000","31.475581","Default Known Flow Node","Known Flow","455163.069010","80238.993044","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000248","Nodes","","21.000000","31.473504","DDS demands","Known Flow","455159.505009","80263.621051","","0.000000","","","","-1.059999","","-0.947870","-1.059999","","","","","","D1 PROFILE",""
"82321300000250","Nodes","","21.000000","40.511715","Default Known Flow Node","Known Flow","454872.477931","80313.131064","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000257","Nodes","","21.000000","40.548985","Default Known Flow Node","Known Flow","454861.916928","80388.743085","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82321300000258","Nodes","","21.000000","40.554656","Default Known Flow Node","Known Flow","454877.431932","80295.643059","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
